Id,Label,timeset,users_can_post,link,category,talking_about_count,like_count
200243483446542,Marques Hamburguer,,yes,https://www.facebook.com/MarquesHamburguer/,Restaurant/Cafe,300,6508
202372936619911,Ateliê Plus Size,,yes,https://www.facebook.com/Atelieplussize/,Local Business,23,1647
127453070602362,DPNY Beach Hotel & Spa Ilhabela,,no,https://www.facebook.com/DPNYBEACH/,Company,2150,252214
372153839538414,Pousada Villa Catarina,,yes,https://www.facebook.com/PousadaVillaCatarina/,Hotel,8,964
371339609642449,A Vida Sexual de Babu,,yes,https://www.facebook.com/avidaSdebabu/,TV Show,0,1339
153395411362244,Inoar Professional,,no,https://www.facebook.com/Inoar-Professional-153395411362244/,Health/Beauty,154,20641
468034683262086,Josephine Noivas & Cia,,no,https://www.facebook.com/josephinenoivas/,Shopping/Retail,544,14594
825665670811708,Kathy Gebara,,yes,https://www.facebook.com/KathyGebara/,Public Figure,17,3098
161930380662621,Feira do Vestido de Festa,,no,https://www.facebook.com/pages/Feira-do-Vestido-de-Festa/161930380662621,Local Business,354,14707
152305031470133,Hypeness,,yes,https://www.facebook.com/hypeness/,News/Media Website,187036,821946
173823666001857,She Rocks,,no,https://www.facebook.com/sherocks.sp/,Arts/Entertainment/Nightlife,1334,22537
159932620791848,DasPlus,,no,https://www.facebook.com/sitedasplus/,Media/News/Publishing,42,6842
113024535380381,Chalezinho,,yes,https://www.facebook.com/eraumavezumchalezinho/,Restaurant/Cafe,2208,325913
440498802715386,LOJA LURDS PLUS SIZE,,yes,https://www.facebook.com/LojaLurdsPlusSize/,Shopping/Retail,10343,204240
130658204864,Salinas de Maceió,,yes,https://www.facebook.com/salinasmaceio/,Hotel,167057,1019428
610247679021497,Elegância G,,yes,https://www.facebook.com/loja.foxxstore/,Personal Website,16,53514
186623738093237,Vagas para Moda,,no,https://www.facebook.com/vagasparamoda/,Arts/Humanities Website,178,20529
150643074989334,The History,,yes,https://www.facebook.com/thehistorysp/,Arts/Entertainment/Nightlife,4155,63367
507613272662975,Reggina Plus Size,,yes,https://www.facebook.com/regginaplussize/,Shopping/Retail,20,6708
362705227096935,Dress Codes,,yes,https://www.facebook.com/Dress-Codes-362705227096935/,Shopping/Retail,10,18959
1466142213601928,Marguerite Plus Size,,yes,https://www.facebook.com/margueriteplussize/,Clothing,6698,182778
106825009359088,Hotéis Mabu,,no,https://www.facebook.com/hoteismabu/,Hotel,300,123045
238000586343565,Bsb Plus Size,,yes,https://www.facebook.com/CalendarioPlusSizeDf/,Magazine,1857,34370
749000881831563,Soulplus Modas,,yes,https://www.facebook.com/www.soulplusmodas.com.br/,Shopping/Retail,9,1912
423926634306614,Linda Senhorita,,yes,https://www.facebook.com/L.Senhorita/,Clothing,4,5480
160475510677017,José Simão,,yes,https://www.facebook.com/macacosimao/,Public Figure,104810,721403
974438379239673,Floc Sorvetes Artesanais,,yes,https://www.facebook.com/flocsorvetesartesanais/,Restaurant/Cafe,4,211
218207331523798,Recco Lingerie,,yes,https://www.facebook.com/recco/,Clothing,19106,728896
461114450665417,Marden Plus Size,,yes,https://www.facebook.com/Marden-Plus-Size-461114450665417/,Clothing,714,51164
209949855737225,PLUS SIZE,,yes,https://www.facebook.com/PLUS-SIZE-209949855737225/,Clothing,261,294560
329054340555657,Julita Maria,,yes,https://www.facebook.com/JulitaMariaoficial/,Clothing,373,58302
1392763717654169,Camisaria Estudante,,yes,https://www.facebook.com/camisariaestudante/,Shopping/Retail,473,11136
420113028136352,DivaPlus Atacado Feminina 38 ao 56,,yes,https://www.facebook.com/DivaPlus-Atacado-Feminina-38-ao-56-420113028136352/,Clothing,17,2504
520170694704361,Loja Vickttoria Vick Plus Size,,no,https://www.facebook.com/lojavickttoriavickplussize/,Shopping/Retail,273,12664
960117964001631,Bonita Plus,,yes,https://www.facebook.com/BonitaPlusBoutique/,Clothing,10,1910
497169227024743,Tamanhos Nobres - KD Conf. Plus Size,,no,https://www.facebook.com/tamanhosnobreskd/,Clothing,1577,18947
235350193154620,Taciele Alcolea,,no,https://www.facebook.com/TaciAlcolea/,Public Figure,288774,1715577
163597057024582,Isabella Fiorentino,,yes,https://www.facebook.com/isabellafiorentinoh/,Public Figure,85356,3049528
733656616724472,Vestidos de festa Plus Size,,no,https://www.facebook.com/Vestidos-de-festa-Plus-Size-733656616724472/,Clothing,79,23645
526533707423891,Virgínia Cavalheiro,,yes,https://www.facebook.com/cintosvirginiacavalheiro/,Website,2723,8624
932377413446777,Thermas Dos Laranjais,,yes,https://www.facebook.com/thermasdos.laranjais.75/,Sports Venue,2,3310
765417730195979,Teu Look,,yes,https://www.facebook.com/teulook/,Clothing,2,439
687750041251916,Arte Moderna Retrô,,yes,https://www.facebook.com/ArteModernaRetro/,Retail and Consumer Merchandise,19916,314283
495834893895256,Arte Moda Plus,,no,https://www.facebook.com/artemodaplus.gg/,Clothing,9,21041
699136610115874,Amanhã Vou Assim,,yes,https://www.facebook.com/amanhavouassim/,Community,67,3419
450475791629175,Estilo Chic,,yes,https://www.facebook.com/EstiloChicAcessorios/,Product/Service,488,41798
534681696617847,TWP Tamanhos Grandes,,yes,https://www.facebook.com/PLUSSIZELOJAVIRTUAL/,Shopping/Retail,3,447
108175739225302,Sensacionalista,,no,https://www.facebook.com/sensacionalista/,News/Media Website,920400,2089889
185876164912200,Oi gordinha,,yes,https://www.facebook.com/OiGordinha/,Community,59783,42973
155713834619387,Hotel Areias Belas Maragogi,,yes,https://www.facebook.com/hotelareiasbelas/,Hotel,4350,98724
185770911539811,Bokker,,yes,https://www.facebook.com/bokkerjeans/,Clothing,2295,20076
359959274063500,Gordadepre,,yes,https://www.facebook.com/Gordadepre/,Health/Beauty,52932,269603
422435141166132,Boutik-Tak Moda Plus Size,,yes,https://www.facebook.com/boutiktakmodaplussize/,Local Business,11,2345
160228427468462,Mundo Plus Size,,yes,https://www.facebook.com/plussizemundo/,Health/Beauty,391,6396
731054893641898,Petit Petit,,yes,https://www.facebook.com/Petit-Petit-731054893641898/,Shopping/Retail,12,2961
116424091849734,Transição Capilar - Diário,,yes,https://www.facebook.com/TransicaoCapilar/,Personal Blog,16896,76996
702243586460316,Gioia Modas    O plus size na sua medida,,no,https://www.facebook.com/Gioia-Modas-O-plus-size-na-sua-medida-702243586460316/,Shopping/Retail,18,2629
1419327451674080,Hela Outlet Plus Size,,yes,https://www.facebook.com/Hela-Outlet-Plus-Size-1419327451674080/,Shopping/Retail,19,1998
1506743179564898,Sometimes Glam,,no,https://www.facebook.com/sometimesglam/,Public Figure,1017,13236
156145164544276,Vogue Paris,,no,https://www.facebook.com/VogueParisEN/,Magazine,48856,4756601
671608182891326,UP acessórios,,yes,https://www.facebook.com/lojaupacessorios/,Jewelry/Watches,88545,1421542
253252624868503,LIV Maison,,yes,https://www.facebook.com/LIV-Maison-253252624868503/,Clothing,108,1125
371596359651689,Coisa de Dondoca Artesanato,,no,https://www.facebook.com/coisadedondocaarte/,Home Decor,703,135475
350918418333551,Very Rosy,,yes,https://www.facebook.com/VeryRosy/,Shopping/Retail,194,10425
201566446611654,Coisa Velha,,yes,https://www.facebook.com/CoisaVelha/,Community,295361,813881
524972710855455,Ramo Selvagem,,no,https://www.facebook.com/RamoSelvagem/,Clothing,1121,72648
173731761312,Flour Box Bakery,,yes,https://www.facebook.com/FlourBoxBakery/,Shopping/Retail,57610,1467821
249512071896846,Xcaret Park,,yes,https://www.facebook.com/enxcaretpark/,Attractions/Things to Do,10842,1027862
232304850120293,Spa Jardim da Serra,,yes,https://www.facebook.com/SpaJardimdaSerra/,Local Business,87,5320
109819442473657,Spa Sorocaba,,yes,https://www.facebook.com/spa.sorocaba/,Spas/Beauty/Personal Care,2377,33071
249603915138860,Itu Garden Spa,,no,https://www.facebook.com/ItuGardenSpa/,Health/Beauty,29123,34475
348276181853482,Match Point Spa,,no,https://www.facebook.com/spamatchpoint/,Spas/Beauty/Personal Care,10,2242
1377340802564409,Senta Lá,,yes,https://www.facebook.com/canalsentala/,TV Channel,57,683
168302956548261,Inna Mag,,yes,https://www.facebook.com/Innamagg/,Media/News/Publishing,84221,3149894
686344068115842,Speciale Moda Plus Size,,yes,https://www.facebook.com/specialemodaplussize/,Shopping/Retail,15,1366
250792808341050,Moda Maior,,yes,https://www.facebook.com/ModaMaiorSite/,Clothing,18480,103400
867426109953920,Loja da Fábrica Plus Size,,yes,https://www.facebook.com/lojadafabricaplussize/,Local Business,181,2298
597289347053471,Loja da Fabrica Plus Size Masculino,,no,https://www.facebook.com/Loja-da-Fabrica-Plus-Size-Masculino-597289347053471/,Local Business,7,865
216787491688925,Lepoque,,yes,https://www.facebook.com/Lepoque-216787491688925/,Clothing,63,1345
174133602641358,Mig Lon,,yes,https://www.facebook.com/Mig-Lon-174133602641358/,Clothing,78,1775
198380600341283,Rita Carreira,,yes,https://www.facebook.com/ritacarreiraoficial/,Public Figure,2,1507
186032741513868,Loja Miss Doll - Plus Size,,yes,https://www.facebook.com/Loja-Miss-Doll-Plus-Size-186032741513868/,Clothing,22,2064
781282435250665,Moda Plus Size,,no,https://www.facebook.com/AntoniaModaPlusSize/,Clothing,70,18090
21898300328,BuzzFeed,,yes,https://www.facebook.com/BuzzFeed/,Media/News/Publishing,2424451,6278715
1532104010345151,Armaria - Plus Size,,yes,https://www.facebook.com/modaarmaria/,Clothing,31,2849
413490615495168,Aromar,,yes,https://www.facebook.com/AromarArtesanais/,Health/Beauty,0,110
165762493475678,Pitadinha,,no,https://www.facebook.com/pitadinha/,Website,764,76544
293814250672821,Salve Salto,,yes,https://www.facebook.com/salvesalto/,Company,10,17466
1434706020089029,Whitney  Nic  James,,yes,https://www.facebook.com/whitneynicjames/,Personal Blog,42,1702
148133858532150,Amanda Allison,,yes,https://www.facebook.com/imfashionablylate/,Blogger,699,8838
445335098858668,The Jenesaisquoi,,yes,https://www.facebook.com/TheJenesaisquoi/,Personal Blog,405,6966
213736318648378,Caedu Moda Oficial,,no,https://www.facebook.com/CaeduModa/,Clothing,11987,579378
112443095489493,BBB,,no,https://www.facebook.com/BigBrotherBrasil/,TV Show,538009,5585119
299883366756741,Bolsas para você,,no,https://www.facebook.com/bolsasparavoce/,Product/Service,27,73639
1471498379779284,Mimosa,,yes,https://www.facebook.com/mimosaquadrinhos/,Baby Goods/Kids Goods,1,899
416278591797643,Nana Rude,,yes,https://www.facebook.com/nanarudeoficial/,Fictional Character,6176,18195
429689580439813,Confidencial  Extra Plus Size,,yes,https://www.facebook.com/confidencialextraplussize/,Clothing,7,2243
201217949906957,Dudalina,,no,https://www.facebook.com/dudalina/,Clothing,9392,1104862
101343460048459,Mania de Trança,,yes,https://www.facebook.com/ManiaDeTranca/,Health/Beauty,351,16640
336968702988909,Elegance Plus Size RS,,yes,https://www.facebook.com/Elegance-Plus-Size-RS-336968702988909/,Clothing,6,3309
430634307031690,Amanda Santana,,no,https://www.facebook.com/amandasantanaplussize/,Public Figure,7,2186
401164493358248,Blog GorDivah,,no,https://www.facebook.com/GorDivah/,Personal Blog,19353,50600
249595458487707,Formitz Confecção,,yes,https://www.facebook.com/FormitzConfeccoes/,Clothing,91,8685
179630042052970,Astrid Fontenelle,,no,https://www.facebook.com/pages/Astrid-Fontenelle/179630042052970,Interest,15,9425
324764324274747,Doux Brazil,,yes,https://www.facebook.com/Loja.Doux.Brazil/,Clothing,845,60444
105015979597546,Revista Malu,,no,https://www.facebook.com/RevistaMalu/,Magazine,5310,77179
195794080433469,Target Style,,yes,https://www.facebook.com/TargetStyle/,Retail and Consumer Merchandise,4350,3317904
258475917610000,Gordinhas na Moda,,yes,https://www.facebook.com/Gordinhas-na-Moda-258475917610000/,App Page,4,3288
443416762411251,Gordinhas na moda,,yes,https://www.facebook.com/Gordinhas-na-moda-443416762411251/,Fictional Character,2,5417
352764878231302,Jasmim Manga,,yes,https://www.facebook.com/Jasmim-Manga-352764878231302/,Shopping/Retail,7,641
582357058547421,Revista Carícia,,yes,https://www.facebook.com/cariciarevista/,Magazine,60,274
407272842769664,Cachos Alados,,yes,https://www.facebook.com/Cachos-Alados-407272842769664/,Personal Blog,7,55
190616444321115,Cativa Têxtil,,yes,https://www.facebook.com/cativatextil/,Company,1545,159232
530716747026826,Plus Classe A,,yes,https://www.facebook.com/PlusClasseA/,Community,21724,26741
1467547083501225,Gordinha sim e Feliz também  Obrigada,,yes,https://www.facebook.com/Gordinha-sim-e-Feliz-também-Obrigada-1467547083501225/,Community,9,5587
322529854492536,Malucas e Piradas,,no,https://www.facebook.com/malucasepiradas/,Personal Blog,1896,34931
466938913367331,Blog do Jesse,,yes,https://www.facebook.com/BlogDoJesse/,Personal Blog,1,1000
874816059202849,OficialTrendy,,yes,https://www.facebook.com/oficialtrendy/,Company,99,2279
570862192956250,Mais de Mim Plus Size,,yes,https://www.facebook.com/MaisdeMimPlusSize/,Local Business,243,3869
445818752169920,Villa Vanilla,,yes,https://www.facebook.com/Villa-Vanilla-445818752169920/,Shopping/Retail,9,1125
328574607234025,Wear Ever,,no,https://www.facebook.com/lojawearever/,Clothing,3781,42692
336262559813495,Torrid at the Arlington Highlands,,yes,https://www.facebook.com/TorridAtTheArlingtonHighlands/,Shopping/Retail,14,617
189101921152442,Mulher Bonita,,no,https://www.facebook.com/Mulherbonitaplusize/,Local Business,1246,10278
674932889193235,Fattitude,,yes,https://www.facebook.com/fattitudethemovie/,Movie,2175,8526
460969727351159,Trendy Curvy,,yes,https://www.facebook.com/TrendyCurvy/,Personal Blog,1692,21533
193855593997416,Maquiagens e Blog da Lila Pink,,yes,https://www.facebook.com/Maquiagens-e-Blog-da-Lila-Pink-193855593997416/,Personal Blog,208,12251
221231078033091,Curvy Claudia,,yes,https://www.facebook.com/Curvy-Claudia-221231078033091/,Personal Blog,135,1960
110848325626007,burda style,,yes,https://www.facebook.com/burdastylebrasil/,Magazine,419,75792
527960050583444,Mary kay Brasil,,yes,https://www.facebook.com/Marykey/,Health/Beauty,17,15516
142702111239,B9,,no,https://www.facebook.com/brainstorm9/,News/Media Website,19575,323989
196008906145,Hugo Gloss,,no,https://www.facebook.com/HugoGloss/,Public Figure,970308,3614232
1478353125730534,Nana Rude,,yes,https://www.facebook.com/nanarude1/,Fictional Character,5,1227
226625490712161,David Luiz,,no,https://www.facebook.com/DavidLuizOfficial/,Athlete,149038,26464710
296056340515772,Juliana Goes,,yes,https://www.facebook.com/JulianaGoesOficial/,Public Figure,55917,598503
506056522777789,Victor hugo bolsas,,yes,https://www.facebook.com/Victor-hugo-bolsas-506056522777789/,Public Figure,64,7834
392657884178858,Fabi Santina,,yes,https://www.facebook.com/Fabi-Santina-392657884178858/,Public Figure,32,16372
1429953350550682,Loja Melissa - Sao Benedito,,yes,https://www.facebook.com/melissasaobene/,Local Business,33,21119
1467784693444458,Nega Lora Acessorios,,yes,https://www.facebook.com/negaloraacessorios/,Jewelry/Watches,6,1430
318259614892358,Falar de Moda,,yes,https://www.facebook.com/falarnoface/,Entertainment Website,3243,549634
148286545082,Gisele Bündchen,,no,https://www.facebook.com/Gisele/,Public Figure,382370,5862933
199579846732429,Carmakoma,,yes,https://www.facebook.com/Carmakomasite/,Clothing,89,36783
1383240658565716,MMShoes,,yes,https://www.facebook.com/MMShoesOficial/,Clothing,2,1768
149859121836783,Quarto d Avó,,yes,https://www.facebook.com/quartodavo/,Shopping/Retail,326,7099
112340088789362,Eslovenia Leggings,,yes,https://www.facebook.com/esloveniain/,Clothing,8,4468
168396313182636,Blog da Mariah,,no,https://www.facebook.com/Blog-da-Mariah-168396313182636/,Public Figure,674,183230
188749247833725,Blog da Lalá,,no,https://www.facebook.com/blogdalalanoleto/,Entertainment Website,259,121369
173013702757783,Lili Biju Jóias e Acessórios,,yes,https://www.facebook.com/lilibijuoficial/,Jewelry/Watches,230,4321
173508306065392,Simone Fiuza,,yes,https://www.facebook.com/Simone-Fiuza-173508306065392/,Public Figure,11,3246
161169954075627,Lenner Plus Size,,yes,https://www.facebook.com/lennerplussize/,Clothing,228,91013
889310054433587,Rainha Nagô,,yes,https://www.facebook.com/Rainha-Nagô-889310054433587/,Clothing,153,3035
207247682745014,Plus Size - Crush,,yes,https://www.facebook.com/bigapplegirl.blog.de/,Personal Blog,9,745
206414096147853,Theodora Flipper - Plus Size Blog,,yes,https://www.facebook.com/theodora.flipper/,Personal Blog,42,4137
115990448435952,Kurvenrausch-Hamburg,,yes,https://www.facebook.com/Kurvenrausch/,Health/Beauty,306,6610
217082025025455,kathastrophal.de,,yes,https://www.facebook.com/kathastrophal.de/,Personal Blog,63,2579
329334130545253,Tratta Brasil Profissional,,no,https://www.facebook.com/pages/Tratta-Brasil-Profissional/329334130545253,Local Business,1,2
232866076752479,Mohda Cosméticos,,yes,https://www.facebook.com/EsmalteMohda/,Health/Beauty,1616,106107
194794570623642,Cadiveu Brasil,,yes,https://www.facebook.com/cadiveubrasil/,Health/Beauty,2856,174524
676858369086042,Ousadia Preta Gil,,yes,https://www.facebook.com/ousadiapretagil/,Artist,9,814
168147599878834,Preta Gil,,no,https://www.facebook.com/pretagiloficial/,Musician/Band,544689,4285529
706476196145686,Dailus,,yes,https://www.facebook.com/Dailus-706476196145686/,Health/Beauty,54,9529
777585759000775,Dailus Matte,,yes,https://www.facebook.com/Dailus-Matte-777585759000775/,Community,38,22736
539123036171936,Minasflor Professional,,yes,https://www.facebook.com/MINASFLOROFICIAL/,Health/Beauty,359,9119
203189443116429,Comunicale,,no,https://www.facebook.com/ComunicaleSP/,Media/News/Publishing,4,349
114436781907292,Shop da Beleza,,no,https://www.facebook.com/ShopDaBelezaOriginal/,Health/Beauty,21,2563
377837942267466,Ideal Cosméticos. Ideal Pra Você.,,yes,https://www.facebook.com/IdealCosmeticos/,Health/Beauty,106,28074
128954974113928,Tratto Milano,,yes,https://www.facebook.com/Tratto-Milano-128954974113928/,Health/Beauty,0,34
293108857520827,Beauty4You Professional,,yes,https://www.facebook.com/b4ypro/,Health/Beauty,245,10118
282579948479010,Beox Professional,,yes,https://www.facebook.com/BeoxProfessional/,Health/Beauty,1395,13841
822611324444569,VIEW Cosméticos,,no,https://www.facebook.com/ViewCosmeticos/,Health/Beauty,98,5376
1424985501101686,Lolla Cosméticos,,yes,https://www.facebook.com/espacololla/,Spas/Beauty/Personal Care,95,2920
1381348418748228,Aspa Cosméticos,,yes,https://www.facebook.com/spray.aspa/,Health/Beauty,1211,28859
445946622100675,Toque de Natureza,,yes,https://www.facebook.com/ToqueDeNatureza/,Community,56,3260
1403913373159734,Tracta,,yes,https://www.facebook.com/Tracta-1403913373159734/,Community,64,4879
350853258303632,Netfarma,,no,https://www.facebook.com/netfarma/,Health/Beauty,1865,600476
809667455774818,Dailus,,yes,https://www.facebook.com/Dailus-809667455774818/,Bags/Luggage,58,11607
317431711632837,Pimenta Sexy,,no,https://www.facebook.com/pimentasexyonline/,Company,137,13136
1580154392197077,Melissa McCarthy,,no,https://www.facebook.com/melissamccarthyofficial/,Actor/Director,3285,323009
1432616330400330,Cristina Sêneda,,yes,https://www.facebook.com/cristinaseneda/,Clothing,35,1383
786078144805367,Hydratta,,yes,https://www.facebook.com/Hydratta/,Health/Beauty,15,50944
148046905255637,Tupperware Brasil Oficial,,yes,https://www.facebook.com/TupperwareBrasilOficial/,Kitchen/Cooking,30209,357682
1375612862669320,YPS,,yes,https://www.facebook.com/YPS.MODA/,Clothing,1,13025
53465834388,Kirna Zabete,,yes,https://www.facebook.com/KirnaZabete/,Shopping/Retail,17,9938
143385715678456,Lydia Hudgens Photography,,no,https://www.facebook.com/Lydia-Hudgens-Photography-143385715678456/,Artist,5,4192
71392670029,Wet Seal,,yes,https://www.facebook.com/wetseal/,Clothing,2711,2187633
224205664305282,Curvy Couture,,yes,https://www.facebook.com/curvycoutureintimates/,Clothing,410,20795
673871742729115,Taluni,,yes,https://www.facebook.com/talunifashion/,Retail and Consumer Merchandise,12,5066
312223102246575,Melitta Brasil,,yes,https://www.facebook.com/MelittaBrasil/,Food/Beverages,31210,924546
279576602201802,DECOR UNHAS,,yes,https://www.facebook.com/LOJADECORUNHAS/,Community,12,1727
498481333538671,DRK Nails,,yes,https://www.facebook.com/DrkNails/,Health/Beauty,425,4396
221360841213312,Eu não sou modelo,,yes,https://www.facebook.com/eunaosoumodelo/,Personal Blog,26,5582
257612820966874,Sanrio s Hello Kitty Global,,no,https://www.facebook.com/hellokitty.global/,Retail and Consumer Merchandise,13262,703011
149469411846018,Reciclagem   Jardinagem e Decoração.,,yes,https://www.facebook.com/ReciclagemJardinagemEDecoracao/,Community,68877,2363981
191481740897038,Coisas Fofinhas,,yes,https://www.facebook.com/Coisas-Fofinhas-191481740897038/,Reference Website,4,1873
278022625548251,ArteDeCoração,,yes,https://www.facebook.com/ArteDeCoração-278022625548251/,Community,11,10533
337947402953047,Decoração e Boas Ideias ao Alcance de Todos,,yes,https://www.facebook.com/DecoracaoAoAlcanceDeTodos/,Community,343,26020
140681932660858,Marcelo Beauty Cosméticos,,yes,https://www.facebook.com/MarceloBeautyCosmeticos/,Health/Beauty,33,10647
133800256635825,Azaleia,,yes,https://www.facebook.com/azaleiaOficial/,Product/Service,3254,806645
129470410406248,Dijean,,yes,https://www.facebook.com/DijeanOficial/,Product/Service,407,82040
316222275364,The Pocket Rocket,,yes,https://www.facebook.com/pocketrocketfashion/,Personal Blog,2,1994
384381901588038,Pusheen,,no,https://www.facebook.com/Pusheen/,Fictional Character,67516,9074269
167806026584640,Lilly s Closet,,yes,https://www.facebook.com/lillyscloset.oficial/,Company,356,209105
264016993673614,Dela Rosa,,yes,https://www.facebook.com/blogdelarosa/,Personal Blog,1691,21082
100918860718,Shoestock,,no,https://www.facebook.com/ShoestockOficial/,Product/Service,3,68391
214040265333826,ANACAPRI,,no,https://www.facebook.com/anacaprioficial/,Product/Service,1713,215743
343330859076093,KONAD,,no,https://www.facebook.com/konadofficial/,Health/Beauty,23,18538
789357114412422,Cosma Prazer Em Vestir,,yes,https://www.facebook.com/Cosma-Prazer-Em-Vestir-789357114412422/,Shopping/Retail,6,2940
422699801198321,Fashion Curvy,,no,https://www.facebook.com/fashioncurvy/,Company,76,3162
287745194585000,Blant Colors,,no,https://www.facebook.com/BlantColors/,Health/Beauty,399,19423
136053906460081,MoYou,,no,https://www.facebook.com/MoYouLondon/,Health/Beauty,351,43421
128867443832944,The Village Haberdashery,,yes,https://www.facebook.com/TheVillageHaberdashery/,Shopping/Retail,80,33757
191597654276618,My girls and me,,yes,https://www.facebook.com/LittleLoveDesigns/,Home Decor,17,37403
707818869233219,CICI&SISI,,yes,https://www.facebook.com/CICISISICosmetics/,Health/Beauty,11,896
123176887874193,PUEEN Cosmetics,,yes,https://www.facebook.com/PUEENCOSMETICS/,Health/Beauty,351,83366
297979790625,China Glaze Nail Lacquer,,yes,https://www.facebook.com/chinaglazeofficial/,Health/Beauty,710,255374
1392597381017686,UP - Universe Polish,,no,https://www.facebook.com/upesmaltes/,Health/Beauty,19,3370
152618671604358,Whatcha,,yes,https://www.facebook.com/WhatchaIndie/,Health/Beauty,122,8612
402607256442371,Loja BBF,,yes,https://www.facebook.com/Lojabbf/,Health/Beauty,26,9757
467941353238677,Tons & Cores Perfumaria e Esmalteria,,yes,https://www.facebook.com/TonsCoresPerfumariaEEsmalteria/,Spas/Beauty/Personal Care,599,41257
348593577534,Cacau Show,,yes,https://www.facebook.com/CacauShow/,Food/Beverages,326022,8216331
166344200160133,Fenzza Make Up,,yes,https://www.facebook.com/fenzzamakeup/,Health/Beauty,3836,110768
843412519007676,Loli Maria,,yes,https://www.facebook.com/lolimariaaccessories/,Jewelry/Watches,2,1136
177137265793422,Sanduweek,,yes,https://www.facebook.com/Sanduweek/,Food/Beverages,21,18877
154656637906307,Keiko Lynn,,yes,https://www.facebook.com/keikolynnblog/,Personal Blog,1402,47943
740097702722779,Isabelle Campestrini,,no,https://www.facebook.com/isabellecampestrini.plus/,Public Figure,402,4491
373518446078235,Laverne Cox,,yes,https://www.facebook.com/lavernecoxforreal/,Actor/Director,282064,969712
218542271669252,Stop The Beauty Madness,,yes,https://www.facebook.com/StopTheBeautyMadness/,Society/Culture Website,111,10124
698687033516375,Chez LLorens,,yes,https://www.facebook.com/Chezllorens/,Entertainment Website,39,458
204935492908005,Josefina Rosacor,,yes,https://www.facebook.com/josefinarosacor/,Product/Service,5669,143157
164737990309489,Lexi Placourakis,,no,https://www.facebook.com/LexiPlacourakisplussizemodel/,Public Figure,6132,275902
150909544998958,Blog da Kawana,,yes,https://www.facebook.com/Blogdakawana/,Personal Blog,1,653
427376564064042,Fascínio por esmaltes,,yes,https://www.facebook.com/fascinioporesmaltes/,Personal Blog,188,32967
1476112932672337,Atelier Ioneide Bezerra,,yes,https://www.facebook.com/IoneideBezerraPatchwork/,Shopping/Retail,8,2376
136351146438109,Vício de Menina,,yes,https://www.facebook.com/ViciodeMenina/,Personal Blog,150,43834
115554958620233,Gia Genevieve,,yes,https://www.facebook.com/giagenevievestyle/,Public Figure,307,68497
126969100681206,Luisa Mell,,yes,https://www.facebook.com/LuisaMellOficial/,Public Figure,595203,2135887
364280743648364,Dilemas da Ivana,,yes,https://www.facebook.com/DilemasdaIvana/,Artist,50038,55721
365733453507485,Beauty Color,,yes,https://www.facebook.com/BeautyColorOficial/,Health/Beauty,18983,866779
293032644078175,Turma da Mônica Jovem Brasil,,yes,https://www.facebook.com/TurmadaMonicaJovemBrasil/,Magazine,1359,20420
139137122951254,Lady Sunshine,,yes,https://www.facebook.com/ladysunshineshop/,Shopping/Retail,9,6057
296286940410809,Unhas com carimbo konad e outros,,yes,https://www.facebook.com/unhascomcarimbokonadeoutros/,Health/Beauty,267,62725
182151421874404,Gordinha eu? Avião também tem pneu  sabia?,,yes,https://www.facebook.com/GordinhaEuAviaoTambemTemPneuSabia/,Personal Blog,355,195582
372673089529052,Nail Art Stamping Mania,,yes,https://www.facebook.com/Nailartstampingmania/,Health/Beauty,12021,850993
252636768279644,Cici&sisi,,yes,https://www.facebook.com/ciciandsisi/,Health/Beauty,70,3629
237115036308569,Mavala Brasil,,no,https://www.facebook.com/mavalabrasil/,Health/Beauty,39,11981
120218288052375,bornprettystore,,yes,https://www.facebook.com/BornPrettyStore2010/,Company,407,65391
238923376126000,CULINÁRIA-RECEITAS,,yes,https://www.facebook.com/CULINÁRIA-RECEITAS-238923376126000/,Community,2612,1685469
261267304014918,OHANA Esmaltaria,,no,https://www.facebook.com/OhanaEsmaltaria/,Spas/Beauty/Personal Care,141,2902
611480552210568,Raphaella Tratsk - Plus Size,,no,https://www.facebook.com/raphaellaplus/,Public Figure,6,2599
690525117685460,Marcela Baccarim,,no,https://www.facebook.com/Marcela-Baccarim-690525117685460/,Public Figure,19,3825
137854903078541,Unhas Carimbadas,,no,https://www.facebook.com/carimbandocomkonad/,Just For Fun,5018,301844
388957917781521,Unhas Carimbadas,,yes,https://www.facebook.com/UnhasCarimbadas/,Community,75,16599
146977358815263,Sugar Bubbles Nail Art,,yes,https://www.facebook.com/sugarbubblesnailsart/,Health/Beauty,221,8894
794571730605350,Amanda Bragion - Psicóloga,,yes,https://www.facebook.com/Amanda-Bragion-Psicóloga-794571730605350/,Community,13,415
10737653985,kate spade new york,,no,https://www.facebook.com/katespadeny/,Company,4342,2529658
312952748887461,Projeto Bia Fitness,,yes,https://www.facebook.com/projetobiafitness/,Personal Blog,44,471
650942578291119,Juponesa,,yes,https://www.facebook.com/blogjuponesa/,Personal Blog,6,3010
148072495222136,The Polishaholic,,no,https://www.facebook.com/ThePolishAholic/,Personal Blog,51652,2667490
503782419690181,Dalí delicatessen,,yes,https://www.facebook.com/Dalí-delicatessen-503782419690181/,Restaurant/Cafe,34,2824
