rt_id,who_was_rt,content_of_rt
1317444272925396994,danielPMERJ,Dra. Raíssa Soares tem um importante recado aos brasileiros! https://t.co/5OgF8BIou6
1279093957214056448,danielPMERJ,"Dra. Raíssa Soares e profissionais da saúde da prefeitura de Porto Seguro receberam 40.000 comprimidos de hidroxicloroquina.
Pedido atendido pelo PR @jairbolsonaro https://t.co/qLR1vTTczP"
1321965125822078976,minsaude,"Profissional de saúde, atenção a quaisquer sintomas da Covid-19. #NãoEspere, oriente seus pacientes sobre todos os exames e opções de tratamentos. Quanto mais cedo for realizado o seu diagnóstico, maiores as chances de recuperação. https://t.co/Nd6UdS7HUe"
1321973904416657409,BolsonaroSP,"A Sec. Municipal de Saúde de Jacupiranga-SP pediu ao gov. federal e recebeu um carregamento de hidroxicloroquina.

Porém, a Sec. Estadual de Saúde do governador Dória enviou email solicitando o recolhimento do medicamento!

Talvez seja porque o Dr. Davi Uip queira tudo para si. https://t.co/tmZoXY9PwV"
1321973904416657409,BolsonaroSP,"A Sec. Municipal de Saúde de Jacupiranga-SP pediu ao gov. federal e recebeu um carregamento de hidroxicloroquina.

Porém, a Sec. Estadual de Saúde do governador Dória enviou email solicitando o recolhimento do medicamento!

Talvez seja porque o Dr. Davi Uip queira tudo para si. https://t.co/tmZoXY9PwV"
1321973904416657409,BolsonaroSP,"A Sec. Municipal de Saúde de Jacupiranga-SP pediu ao gov. federal e recebeu um carregamento de hidroxicloroquina.

Porém, a Sec. Estadual de Saúde do governador Dória enviou email solicitando o recolhimento do medicamento!

Talvez seja porque o Dr. Davi Uip queira tudo para si. https://t.co/tmZoXY9PwV"
1322131917710544896,MarcosQuezado1,"Tratamento com hidroxicloroquina reduz em 7 vezes internações por covid.
Estudo publicado no ‘International Journal of Antimicrobial Agents’ registra que combinação do medicamento com azitromicina e zinco também reduz a mortalidade de pacientes.
https://t.co/RnboGfNjYG"
1321860135283806210,revistaoeste,"Tratamento com hidroxicloroquina reduz em 7 vezes internações por covid-19. Mortalidade também cai, com uso de zinco e azitromicina em conjunto. https://t.co/SBToygbQrF"
1321840081062211585,AlessandroLoio2,"Pacientes tratados PRECOCEMENTE com HCQ+AZI+ZINCO apresentam SETE VEZES MENOS necesssidade de hospitalização que pacientes não-tratados precocemente.

https://t.co/JL5a01NJIU"
1322081180523601921,raoult_didier,"Le magasine Science revient sur ce qui a conduit à l'achat massif par les autorités publiques d'un médicament inefficace et toxique : le remdesivir.
https://t.co/O2DK4CC2vT"
1321973904416657409,BolsonaroSP,"A Sec. Municipal de Saúde de Jacupiranga-SP pediu ao gov. federal e recebeu um carregamento de hidroxicloroquina.

Porém, a Sec. Estadual de Saúde do governador Dória enviou email solicitando o recolhimento do medicamento!

Talvez seja porque o Dr. Davi Uip queira tudo para si. https://t.co/tmZoXY9PwV"
1260978762084212736,baia_canuto,Olhem esse testemunho da ⁦@DamaresAlves⁩ !!!!! Nosso negócio é salvar vidas !!!! AVANTE BRASIL !!!! ⁦@CarlaZambelli38⁩  ⁦@AMendoncaAGU⁩ https://t.co/FNEiX2YAkG
1260978762084212736,baia_canuto,Olhem esse testemunho da ⁦@DamaresAlves⁩ !!!!! Nosso negócio é salvar vidas !!!! AVANTE BRASIL !!!! ⁦@CarlaZambelli38⁩  ⁦@AMendoncaAGU⁩ https://t.co/FNEiX2YAkG
1260978762084212736,baia_canuto,Olhem esse testemunho da ⁦@DamaresAlves⁩ !!!!! Nosso negócio é salvar vidas !!!! AVANTE BRASIL !!!! ⁦@CarlaZambelli38⁩  ⁦@AMendoncaAGU⁩ https://t.co/FNEiX2YAkG
1321934510787858432,horaciohudson,"Quer dizer, muita gente morreu de graça.
Maldita esquerda assassina!!!!!

https://t.co/zQeGEQjgU2"
1321833243335970816,RealPNavarro,"PART ONE: The Chinese Communist Party infected America with a deadly virus, the mainstream media lied about hydroxychloroquine and suppressed its use, and Americans have needlessly died."
1321893403530022912,AlessandroLoio2,"A HCQ acelera a eliminação do Covid19 do organismo: 6 dias de uso resultam em uma eliminação completa do vírus em 70% dos casos – contra apenas 12% nos infectados por Covid19 que não usam HCQ.
 
Fonte: https://t.co/XABxYXTxjw"
1321898530416611328,Walmor_Moreira,Paulo Guedes diz que Mandetta era só um ‘animador de televisão’ https://t.co/10RdXJpz7Y
1322017644812341254,IDL_R,"#ÚLTIMO Mientras el fujimorismo y el aprismo se debilitaban bajo el peso de las evidencias de corrupción, un personaje tomó fuerza en la organización de una ultraderecha agresiva y defensora de los corruptos: el candidato presidencial Rafael López Aliaga.https://t.co/7CH89FxZh7"
1321987109633298432,PATRlOTAS,hahahahahahahahahahaha https://t.co/AWdEEbbvCv
1322020194965925888,claudioedantas,Vídeo: Bolsonaro tem crise de tosse em live https://t.co/ZbpVDQTamL é o q dá chamar o guaraná Jesus de boiola.
1321973904416657409,BolsonaroSP,"A Sec. Municipal de Saúde de Jacupiranga-SP pediu ao gov. federal e recebeu um carregamento de hidroxicloroquina.

Porém, a Sec. Estadual de Saúde do governador Dória enviou email solicitando o recolhimento do medicamento!

Talvez seja porque o Dr. Davi Uip queira tudo para si. https://t.co/tmZoXY9PwV"
1321893403530022912,AlessandroLoio2,"A HCQ acelera a eliminação do Covid19 do organismo: 6 dias de uso resultam em uma eliminação completa do vírus em 70% dos casos – contra apenas 12% nos infectados por Covid19 que não usam HCQ.
 
Fonte: https://t.co/XABxYXTxjw"
1321991314037157888,AlexandreZiben,"🚨URGENTE🚨

Acabo de receber um processo do ministro do STF Alexandre de Moraes pedindo danos morais por causa de um video que explica a especialidade do escritório de advocacia da sua esposa. https://t.co/9VrNh871ey"
1321840081062211585,AlessandroLoio2,"Pacientes tratados PRECOCEMENTE com HCQ+AZI+ZINCO apresentam SETE VEZES MENOS necesssidade de hospitalização que pacientes não-tratados precocemente.

https://t.co/JL5a01NJIU"
1321893403530022912,AlessandroLoio2,"A HCQ acelera a eliminação do Covid19 do organismo: 6 dias de uso resultam em uma eliminação completa do vírus em 70% dos casos – contra apenas 12% nos infectados por Covid19 que não usam HCQ.
 
Fonte: https://t.co/XABxYXTxjw"
1321973904416657409,BolsonaroSP,"A Sec. Municipal de Saúde de Jacupiranga-SP pediu ao gov. federal e recebeu um carregamento de hidroxicloroquina.

Porém, a Sec. Estadual de Saúde do governador Dória enviou email solicitando o recolhimento do medicamento!

Talvez seja porque o Dr. Davi Uip queira tudo para si. https://t.co/tmZoXY9PwV"
1321860135283806210,revistaoeste,"Tratamento com hidroxicloroquina reduz em 7 vezes internações por covid-19. Mortalidade também cai, com uso de zinco e azitromicina em conjunto. https://t.co/SBToygbQrF"
1321860135283806210,revistaoeste,"Tratamento com hidroxicloroquina reduz em 7 vezes internações por covid-19. Mortalidade também cai, com uso de zinco e azitromicina em conjunto. https://t.co/SBToygbQrF"
1260978762084212736,baia_canuto,Olhem esse testemunho da ⁦@DamaresAlves⁩ !!!!! Nosso negócio é salvar vidas !!!! AVANTE BRASIL !!!! ⁦@CarlaZambelli38⁩  ⁦@AMendoncaAGU⁩ https://t.co/FNEiX2YAkG
1321860135283806210,revistaoeste,"Tratamento com hidroxicloroquina reduz em 7 vezes internações por covid-19. Mortalidade também cai, com uso de zinco e azitromicina em conjunto. https://t.co/SBToygbQrF"
1321893403530022912,AlessandroLoio2,"A HCQ acelera a eliminação do Covid19 do organismo: 6 dias de uso resultam em uma eliminação completa do vírus em 70% dos casos – contra apenas 12% nos infectados por Covid19 que não usam HCQ.
 
Fonte: https://t.co/XABxYXTxjw"
1321893403530022912,AlessandroLoio2,"A HCQ acelera a eliminação do Covid19 do organismo: 6 dias de uso resultam em uma eliminação completa do vírus em 70% dos casos – contra apenas 12% nos infectados por Covid19 que não usam HCQ.
 
Fonte: https://t.co/XABxYXTxjw"
1237674662932426753,SuperSpain67,"Los de mi generación recordaréis el vino Quina que nos daban para el apetito. 
Y los demás conocéis las tónicas y los bitter... 
Propiedades quina: relajantes, aperitivas, digestivas, antipiréticas, antimalaria y analgésicas. 
#coronavirus #CODVID19 
Besos a los escépticos... https://t.co/VsJTtLWWT6"
1321938179289714688,Butterflymc2,Y bien. Ahora tiene inmunidad frente a la Covid-19. En Francia ya no dejan que el doctor reciba hidroxicloroquina en su hospital.
1321860135283806210,revistaoeste,"Tratamento com hidroxicloroquina reduz em 7 vezes internações por covid-19. Mortalidade também cai, com uso de zinco e azitromicina em conjunto. https://t.co/SBToygbQrF"
1321937993318469632,987Daavid,La viróloga china que dice que el virus fue creado en un laboratorio no ha aportado literalmente NI UNA SOLA PRUEBA aceptada por la comunicación científica y no paran de darle importancia y relevancia en los medios de comunicación. https://t.co/xNNTWn811L
1321860135283806210,revistaoeste,"Tratamento com hidroxicloroquina reduz em 7 vezes internações por covid-19. Mortalidade também cai, com uso de zinco e azitromicina em conjunto. https://t.co/SBToygbQrF"
1321893403530022912,AlessandroLoio2,"A HCQ acelera a eliminação do Covid19 do organismo: 6 dias de uso resultam em uma eliminação completa do vírus em 70% dos casos – contra apenas 12% nos infectados por Covid19 que não usam HCQ.
 
Fonte: https://t.co/XABxYXTxjw"
1321873427129577474,LePatriote17,Enorme scandale : Sanofi refuse de livrer de l'hydroxychloroquine à l'IHU de Raoult ! https://t.co/EwPzTAN1Xx via @Resistance_R
1321917504088870915,Rconstantino,Bolsonaro estava certo? https://t.co/9AJ6RJoloV
1321860135283806210,revistaoeste,"Tratamento com hidroxicloroquina reduz em 7 vezes internações por covid-19. Mortalidade também cai, com uso de zinco e azitromicina em conjunto. https://t.co/SBToygbQrF"
1321834273234653184,oatila,Estratégia negacionista 101: forje uma lista de ‘’especialistas” discordando. Triste foi a @folha publicar a notícia da lista pra começar. https://t.co/KaHiVjIejK
1321918725797367810,IsaAranjuez,"Deseando ver lo que nos trae hoy @PabloFuente en Informe Covid.
#Horizonte 
https://t.co/NddZHWwx0E"
1321920251718782976,MarleneFFL,"Covid 19... pandemia...
Isso estava tudo programado pela agenda Globalista para escravizar a humanidade basta um pouco de atenção ⬇️ https://t.co/HgkAlDcfSv"
1321860135283806210,revistaoeste,"Tratamento com hidroxicloroquina reduz em 7 vezes internações por covid-19. Mortalidade também cai, com uso de zinco e azitromicina em conjunto. https://t.co/SBToygbQrF"
1260978762084212736,baia_canuto,Olhem esse testemunho da ⁦@DamaresAlves⁩ !!!!! Nosso negócio é salvar vidas !!!! AVANTE BRASIL !!!! ⁦@CarlaZambelli38⁩  ⁦@AMendoncaAGU⁩ https://t.co/FNEiX2YAkG
1321860135283806210,revistaoeste,"Tratamento com hidroxicloroquina reduz em 7 vezes internações por covid-19. Mortalidade também cai, com uso de zinco e azitromicina em conjunto. https://t.co/SBToygbQrF"
1321893403530022912,AlessandroLoio2,"A HCQ acelera a eliminação do Covid19 do organismo: 6 dias de uso resultam em uma eliminação completa do vírus em 70% dos casos – contra apenas 12% nos infectados por Covid19 que não usam HCQ.
 
Fonte: https://t.co/XABxYXTxjw"
1321889545009418241,Fodase_Bot,Foda-se eficacia
1321843400732221443,robsonmpereira,"@leandroruschel Morei dez anos em Angola. Peguei paludismo (malária) 4 vezes e em todas tomei hidroxicloroquina, além de Ivermectina. Meus funcionários tinham paludismo quase todos os meses e tomavam isso sempre, quando não tinham que tomar quinino. São décadas com o mesmo tratamento. Imunizados"
1321895116483792898,engineer_tiago,"Gente (@KenzMachida, @ro_russo, @iuripitta, @renataagostini e @amabylesandri) na @CNNBrasil, se o Butantan não entregou nenhum estudo clínico à ANVISA, como os 'canhotas' do ""mais empatia"" seletiva e quem mais quiser vão tomar a vacHina?😂
É @jairbolsonaro até 2026!🇧🇷👊 https://t.co/3PkWKDbsCX"
1321893403530022912,AlessandroLoio2,"A HCQ acelera a eliminação do Covid19 do organismo: 6 dias de uso resultam em uma eliminação completa do vírus em 70% dos casos – contra apenas 12% nos infectados por Covid19 que não usam HCQ.
 
Fonte: https://t.co/XABxYXTxjw"
1321860135283806210,revistaoeste,"Tratamento com hidroxicloroquina reduz em 7 vezes internações por covid-19. Mortalidade também cai, com uso de zinco e azitromicina em conjunto. https://t.co/SBToygbQrF"
1321864776570593282,liberdademedico,"Olhem bem onde os donos das  bigtechs (redes sociais) estão querendo chegar. Estão se metendo em um buraco sem fundo.

TÃO QUERENDO CENSURAR A CIÊNCIA para que a narrativa se sobreponha. Eles te oferecem o “benefício da dúvida” para aquela informação que não veio da patota. https://t.co/BmQ6cdFSyu"
1321860135283806210,revistaoeste,"Tratamento com hidroxicloroquina reduz em 7 vezes internações por covid-19. Mortalidade também cai, com uso de zinco e azitromicina em conjunto. https://t.co/SBToygbQrF"
1321840081062211585,AlessandroLoio2,"Pacientes tratados PRECOCEMENTE com HCQ+AZI+ZINCO apresentam SETE VEZES MENOS necesssidade de hospitalização que pacientes não-tratados precocemente.

https://t.co/JL5a01NJIU"
1321860135283806210,revistaoeste,"Tratamento com hidroxicloroquina reduz em 7 vezes internações por covid-19. Mortalidade também cai, com uso de zinco e azitromicina em conjunto. https://t.co/SBToygbQrF"
1260978762084212736,baia_canuto,Olhem esse testemunho da ⁦@DamaresAlves⁩ !!!!! Nosso negócio é salvar vidas !!!! AVANTE BRASIL !!!! ⁦@CarlaZambelli38⁩  ⁦@AMendoncaAGU⁩ https://t.co/FNEiX2YAkG
1321860135283806210,revistaoeste,"Tratamento com hidroxicloroquina reduz em 7 vezes internações por covid-19. Mortalidade também cai, com uso de zinco e azitromicina em conjunto. https://t.co/SBToygbQrF"
1321860135283806210,revistaoeste,"Tratamento com hidroxicloroquina reduz em 7 vezes internações por covid-19. Mortalidade também cai, com uso de zinco e azitromicina em conjunto. https://t.co/SBToygbQrF"
1321860135283806210,revistaoeste,"Tratamento com hidroxicloroquina reduz em 7 vezes internações por covid-19. Mortalidade também cai, com uso de zinco e azitromicina em conjunto. https://t.co/SBToygbQrF"
1260978762084212736,baia_canuto,Olhem esse testemunho da ⁦@DamaresAlves⁩ !!!!! Nosso negócio é salvar vidas !!!! AVANTE BRASIL !!!! ⁦@CarlaZambelli38⁩  ⁦@AMendoncaAGU⁩ https://t.co/FNEiX2YAkG
1260978762084212736,baia_canuto,Olhem esse testemunho da ⁦@DamaresAlves⁩ !!!!! Nosso negócio é salvar vidas !!!! AVANTE BRASIL !!!! ⁦@CarlaZambelli38⁩  ⁦@AMendoncaAGU⁩ https://t.co/FNEiX2YAkG
1260978762084212736,baia_canuto,Olhem esse testemunho da ⁦@DamaresAlves⁩ !!!!! Nosso negócio é salvar vidas !!!! AVANTE BRASIL !!!! ⁦@CarlaZambelli38⁩  ⁦@AMendoncaAGU⁩ https://t.co/FNEiX2YAkG
1321847401158742017,AFernandes,"Guedes diz que País não deve ter 2ª onda de covid, mas que governo tem instrumentos para enfrentá-la @estadao:  https://t.co/NCoPcwxQaQ"
1321838801371701250,manudinho,"Ou seja, não vai fazer porra nenhuma https://t.co/NrJpOPsVNa"
1321833182979907588,oatila,"Ainda torcendo pros testes clínicos da nitazoxanida (Annita) alguma hora dar bons resultados. Caso contrário, ficamos juntinho da Venezuela em propaganda populista usando COVID.

Critics slam the Brazilian government’s new COVID-19 drug | Science https://t.co/aFIt5XMmpH"
1260978762084212736,baia_canuto,Olhem esse testemunho da ⁦@DamaresAlves⁩ !!!!! Nosso negócio é salvar vidas !!!! AVANTE BRASIL !!!! ⁦@CarlaZambelli38⁩  ⁦@AMendoncaAGU⁩ https://t.co/FNEiX2YAkG
1321565111828520963,DrLiMengYAN1,"Conclusion--Hydroxychloroquine use in outpatients reduces the incidence of the composite outcome of COVID-19 infection, hospitalization, and death. Serious adverse events were not reported and cardiac arrhythmia was rare. https://t.co/JHGw6A6mQ3"
1321816869846863872,JCTapiaLMB,Médicos a favor del tratamiento temprano de Covid-19 piden usar la hidroxicloroquina ante rebrotes https://t.co/j3NXiu1010 vía @metrolibrepty
1321814561977106434,France24_fr,"Covid-19 : l'Afrique doit se préparer maintenant à la deuxième vague, selon l'UA https://t.co/LaznTLrMse"
1260978762084212736,baia_canuto,Olhem esse testemunho da ⁦@DamaresAlves⁩ !!!!! Nosso negócio é salvar vidas !!!! AVANTE BRASIL !!!! ⁦@CarlaZambelli38⁩  ⁦@AMendoncaAGU⁩ https://t.co/FNEiX2YAkG
1333178927423102979,g1,Joe Biden torce o tornozelo ao brincar com cachorro https://t.co/PoVdsX8d5Y #G1 https://t.co/kxNMZkiShS
1333062608287641610,SimoneParanhos6,"Pessoal, URGENTE aqui !!!
Minha filha do meio, 35 anos com os sintomas do COVID !!!
Aconteceu de ontem pra hoje !!!
Recomendações por favor !!!"
1329608379870883840,MariolaPR,"El gobierno federal no retiró la hidroxicloroquina, de hecho tuvo EUA de la FDA para uso en pacientes de COVID19 hasta junio 2020. Gobiernos estatales se encargaron de tener stockpiles. Aún luego de retirar la EUA los médicos pueden recetarla “off label.” https://t.co/cZkBT6ffrd"
1333175641336930305,EuSouLivres,"VITÓRIA DA DEMOCRACIA!

As urnas falam. Os agentes políticos precisam ouvir. Através do voto, os brasileiros construíram uma mensagem clara em favor do diálogo e da moderação. Nessas eleições, a grande derrota foi do extremismo. E a grande vitória foi da democracia brasileira. https://t.co/5ussARsle7"
1332813887939497984,PrathitKulkarni,Hydroxychloroquine for COVID-19: Balancing contrasting claims - European Journal of Internal Medicine — One of the best explanations I have read re: differences between observational data vs RCTs and how to understand differences  ⁦@VPrasadMDMPH⁩  https://t.co/15jocqC4e7
1329608379870883840,MariolaPR,"El gobierno federal no retiró la hidroxicloroquina, de hecho tuvo EUA de la FDA para uso en pacientes de COVID19 hasta junio 2020. Gobiernos estatales se encargaron de tener stockpiles. Aún luego de retirar la EUA los médicos pueden recetarla “off label.” https://t.co/cZkBT6ffrd"
1332851771597758465,MInfraestrutura,"""Como brasileiro, eu gostaria de ver obras sendo finalizadas"", afirmou @tarcisiogdf ao ""Poder em Foco"", do @sbtjornalismo, sobre a importância de concluir obras inacabadas, um dos pilares estratégicos do MInfra. ""A infraestrutura é uma questão de estado"", completou. Assista!🎥⤵ https://t.co/dec28wEu67"
1333023544029155329,RudyGiuliani,This is painfully true. https://t.co/Qp9JX8gcSL
1333169743910621184,easegura,"Para que esto sea cierto, lo cual no es muy importante para Bukele, la población del país tendría que ser de 65 mil millones. Un solo salvadoreño equivale al 0.000015% de la población. 
La verdad, solo quería hablarles del valor posicional de los números. https://t.co/3u2lLHtK48"
1333165563472965632,MarcelaMarao,@miriamleitao Ele tomou anabolizantes?
1333023544029155329,RudyGiuliani,This is painfully true. https://t.co/Qp9JX8gcSL
1333062608287641610,SimoneParanhos6,"Pessoal, URGENTE aqui !!!
Minha filha do meio, 35 anos com os sintomas do COVID !!!
Aconteceu de ontem pra hoje !!!
Recomendações por favor !!!"
1333089460909649923,tarcisiogdf,Esse é o time do @DNIToficial em plena madrugada acelerando a conclusão do acesso à ponte sobre o São Francisco que o Governo @JairBolsonaro abre ao tráfego daqui a algumas semanas. Equipamento fica na divisa Sergipe/Alagoas e faz parte das obras de duplicação da BR-101/Nordeste https://t.co/yIKFFSREgw
1332289507824201736,EMA_News,"PRAC meeting highlights Nov-Dec: EMA's safety committee, the PRAC, concluded a review that confirms a link between the use of chloroquine &amp; hydroxychloroquine and the risk of psychiatric disorders &amp; suicidal behaviour:  https://t.co/KV5y9zSUdN #pharmacovigilance https://t.co/9txYSeDSec"
1332824089325490177,NewsweekEspanol,"La revisión confirmó que con el uso de hidroxicloroquina han ocurrido trastornos psiquiátricos y que en ocasiones pueden ser graves en pacientes con o sin problemas de salud mental previos.
https://t.co/cfkH5n8cBD"
1333081061727866891,oncofeperu,"El comité de seguridad de la Agencia de Medicamentos de la Unión Europea, ha concluido una revisión que confirma el vínculo entre el uso de hidroxicloroquina y el riesgo de trastornos psiquiátricos y comportamiento suicida #SegPac @noessano_org @fabianfiestas Y a quién sacaron? https://t.co/mrCMEkbDxS"
1333095581292634112,cartacapital,"Bolsonaro diz que ‘fontes’ o alertaram sobre ‘fraude’ na eleição americana; assista ao vídeo

https://t.co/JYWf3ql98I"
1332397881693790213,JohnMappin,"Do you remember this @zev_dr?  

Please meet @charliekirk11 

THE SUPRESSION OF HYDROXYCHLOROQUINE WAS A CRIME AGAINST THE PEOPLE OF THIS PLANET.

Thousands died is what is actually Murder by Fake News.

It was part of the covert deep state attack on @realDonaldTrump. https://t.co/sx95DjJMyO"
1333062608287641610,SimoneParanhos6,"Pessoal, URGENTE aqui !!!
Minha filha do meio, 35 anos com os sintomas do COVID !!!
Aconteceu de ontem pra hoje !!!
Recomendações por favor !!!"
1332397881693790213,JohnMappin,"Do you remember this @zev_dr?  

Please meet @charliekirk11 

THE SUPRESSION OF HYDROXYCHLOROQUINE WAS A CRIME AGAINST THE PEOPLE OF THIS PLANET.

Thousands died is what is actually Murder by Fake News.

It was part of the covert deep state attack on @realDonaldTrump. https://t.co/sx95DjJMyO"
1333023544029155329,RudyGiuliani,This is painfully true. https://t.co/Qp9JX8gcSL
1332290707210563584,sanoysalvoblog,"El comité de seguridad de la Agencia de Medicamentos de la Unión Europea, el PRAC, ha concluido una revisión que confirma el vínculo entre el uso de cloroquina e hidroxicloroquina y el riesgo de trastornos psiquiátricos y comportamiento suicida #SegPac https://t.co/AoCphYI52Y"
1333062608287641610,SimoneParanhos6,"Pessoal, URGENTE aqui !!!
Minha filha do meio, 35 anos com os sintomas do COVID !!!
Aconteceu de ontem pra hoje !!!
Recomendações por favor !!!"
1333023544029155329,RudyGiuliani,This is painfully true. https://t.co/Qp9JX8gcSL
1332397881693790213,JohnMappin,"Do you remember this @zev_dr?  

Please meet @charliekirk11 

THE SUPRESSION OF HYDROXYCHLOROQUINE WAS A CRIME AGAINST THE PEOPLE OF THIS PLANET.

Thousands died is what is actually Murder by Fake News.

It was part of the covert deep state attack on @realDonaldTrump. https://t.co/sx95DjJMyO"
1332763065578872838,meuonibuslotado,"Campanha de Melo levou embalagem de hidroxicloroquina para o Parcão e a adornou com bandeira do candidato.

Medicamento não tem eficácia contra covid comprovada cientificamente.

É assim que Melo quer lidar com a pandemia? https://t.co/w4xhtEEVSe"
1332397881693790213,JohnMappin,"Do you remember this @zev_dr?  

Please meet @charliekirk11 

THE SUPRESSION OF HYDROXYCHLOROQUINE WAS A CRIME AGAINST THE PEOPLE OF THIS PLANET.

Thousands died is what is actually Murder by Fake News.

It was part of the covert deep state attack on @realDonaldTrump. https://t.co/sx95DjJMyO"
1332397881693790213,JohnMappin,"Do you remember this @zev_dr?  

Please meet @charliekirk11 

THE SUPRESSION OF HYDROXYCHLOROQUINE WAS A CRIME AGAINST THE PEOPLE OF THIS PLANET.

Thousands died is what is actually Murder by Fake News.

It was part of the covert deep state attack on @realDonaldTrump. https://t.co/sx95DjJMyO"
1332433059677941762,drsimonegold,"US Senate: There were fraudulent papers, published by individuals interested in doing evil to the world with respect to HCQ.

The NEJM &amp; Lancet acknowledged they were fraudulent papers, to scare people. This is people in my field, in academic medicine, committing academic fraud. https://t.co/J1gLKyzCiE"
1333023544029155329,RudyGiuliani,This is painfully true. https://t.co/Qp9JX8gcSL
1332397881693790213,JohnMappin,"Do you remember this @zev_dr?  

Please meet @charliekirk11 

THE SUPRESSION OF HYDROXYCHLOROQUINE WAS A CRIME AGAINST THE PEOPLE OF THIS PLANET.

Thousands died is what is actually Murder by Fake News.

It was part of the covert deep state attack on @realDonaldTrump. https://t.co/sx95DjJMyO"
1332700399904538626,MaxJustice4All,@ChanelRion The most important news in the world right now is that Hydroxychloriquine works and no one is reporting it.  @zev_dr https://t.co/XQ8oqwpM1R
1332923456141336581,HuffPost,The EU's medical agency recommends that product information for hydroxychloroquine mention possible psychiatric risks. https://t.co/xDJimwiaw1
1332336910421921795,RomeuZema,"Compartilho uma boa notícia. O 1º lote de seringas para a vacinação da covid-19 já está em terras mineiras! Até o momento, já temos em estoque 7,5 milhões de seringas descartáveis para distribuirmos aos municípios. E aguardamos para os próximos dias a chegada de mais 3 milhões."
1332469142709039104,Fabricio_Rebelo,"Só por curiosidade, alguém exigiu que Boulos mostrasse o resultado do exame positivo para CoViD-19?"
1331959838151204866,miosety,"Ordonnance typique au Maroc
Taux de décès covid / Million d'hab au Maroc: 153
Taux de décès covid / Million d'hab en France: 755

https://t.co/xrufHHjrxu https://t.co/GqVQLTJwDr"
1332763065578872838,meuonibuslotado,"Campanha de Melo levou embalagem de hidroxicloroquina para o Parcão e a adornou com bandeira do candidato.

Medicamento não tem eficácia contra covid comprovada cientificamente.

É assim que Melo quer lidar com a pandemia? https://t.co/w4xhtEEVSe"
1332810585168375813,euxprz,"@FranchyMendez04 🤣10,000🤣 Ósea que si se demuestra que hubo un algoritmo introducido en el sistema de dominion para favorecer a biden es mentira!, que si en un reconteo confirmas cientos de miles de votos por correo y cuya persona ha fallecido y votó es mentira!, eso es ser fanatico o ser Real!"
1330238947654569990,SZYCH1,https://t.co/TC3osVZe5Y
1332763065578872838,meuonibuslotado,"Campanha de Melo levou embalagem de hidroxicloroquina para o Parcão e a adornou com bandeira do candidato.

Medicamento não tem eficácia contra covid comprovada cientificamente.

É assim que Melo quer lidar com a pandemia? https://t.co/w4xhtEEVSe"
1332763065578872838,meuonibuslotado,"Campanha de Melo levou embalagem de hidroxicloroquina para o Parcão e a adornou com bandeira do candidato.

Medicamento não tem eficácia contra covid comprovada cientificamente.

É assim que Melo quer lidar com a pandemia? https://t.co/w4xhtEEVSe"
1332767229323128832,cura_blog_br,"Senado dos EUA: Havia papers fraudulentos, publicados por indivíduos interessados ​​em fazer o mal ao mundo com relação ao HCQ. O NEJM &amp; Lancet reconheceu que foram fraudados, para assustar as pessoas. São pessoas da minha área, da medicina acadêmica, cometendo fraude acadêmica. https://t.co/R9JfRTp3b7"
1332520971786461184,agoranoticiasbr,Tarcísio de Freitas é o 14º ministro do governo Bolsonaro diagnosticado com Covid-19 - Agora Notícias Brasil https://t.co/YNe4GymGXy
1332780273696694273,_FabioReis,"Vergonhosa propaganda política em espaço público e ainda por cima propagando pseudociência.

Uma caixa de hidroxicloroquina com os dizeres ""tratamento precoce"", adornada de um lado com bandeira do Brasil e do outro com bandeira de um candidato, no Parcão em Porto Alegre. https://t.co/NtDi4LLyg7"
1332774813052571654,LA45678,@CassianoDFarias Rinhas de erudição são as melhores!
1332491476790616064,UOLNoticias,Boulos participou de 7 eventos presenciais após saber que aliada tinha Covid https://t.co/tnp6ZPIBTd
1331401770900348929,DrEricDing,"NEW—Trial of Hydroxychloroquine post-exposure in Spain for prevent onset of #COVID19: results found a big fat null. Nothing. Zip. Zilch. Again. Checked many subgroups too.

We have wasted so much energy and time goose chasing this. But important to debunk. https://t.co/EvoWL5epNM https://t.co/RU4OtPC9G8"
1332748154014470144,Fasalles,"Votem nele, é negacionista! https://t.co/e9nRQjPPZY"
1332746214127800320,YahooBr,"Sem apresentar provas, Bolsonaro diz que máscara é ""pouco eficaz"" contra Covid-19 https://t.co/lgNLK9Rxbe"
1332522099571822593,Estadao,"Ministério da Saúde não prevê vacinar toda a população brasileira contra a covid-19 em 2021
https://t.co/P4IHRbM12C"
1332408488065175553,roxmo,"Candidato à Prefeitura de São Paulo, Guilherme Boulos (PSOL) testa positivo para covid-19 https://t.co/WE199aXvd1 // Então nem ele vai votar nele?"
1332415166630211584,RomeoHerrera1,"Ya ni los días se pueden los diputados.

Me citan el día: Miércoles 1 de diciembre 2020.

Ese día NO existe. https://t.co/NLoxfO9nlb"
1332549146880995329,easegura,"Lo importante es la fecha, o sea la indicación de día, mes y año. La suma de esos tres elementos es lo que hace singular a un día, y no su nombre.
Claro, lo que señala es un error que puede generar confusión. Si tiene la voluntad se ir, pida aclaración o atienda la fecha. https://t.co/TTuK9mymTM"
